rs,name,lon,lat,r1
100000,Budapest,19.093,47.492,100000
1773,Debrecen,21.63,47.532,1478
1027,Miskolc,20.765,48.096,496
2552,Szeged,20.155,46.254,856
1478,Gyõr,17.643,47.68,856
2127,Pécs,18.226,46.081,1027
714,Székesfehérvár,18.432,47.196,345
714,Nyíregyháza,21.726,47.961,345
595,Kecskemét,19.689,46.912,414
1027,Szombathely,16.619,47.235,496
496,Tatabánya,18.395,47.579,288
856,Szolnok,20.188,47.18,240
240,Érd,18.907,47.394,200
345,Veszprém,17.915,47.096,288
856,Sopron,16.584,47.683,345
496,Eger,20.378,47.9,200
496,Kaposvár,17.789,46.358,288
856,Zalaegerszeg,16.838,46.837,288
288,Dunakeszi-Fenyves (Toboz),19.16,47.631,200
1027,Békéscsaba,21.09,46.676,496
414,Dunaújváros,18.932,46.966,288
345,Hódmezővásárhely,20.327,46.42,200
714,Nagykanizsa,16.999,46.458,288
345,Gyöngyös,19.928,47.781,240
714,Baja,18.958,46.182,414
595,Vác,19.134,47.783,200
288,Szekszárd,18.701,46.346,200
345,Cegléd,19.798,47.172,200
288,Kazincbarcika,20.624,48.252,200
240,Esztergom,18.739,47.792,200
345,Mosonmagyaróvár,17.272,47.869,200
496,Pápa,17.471,47.326,288
414,Kiskunfélegyháza,19.85,46.713,200
240,Komló,18.253,46.193,200
240,Hajdúböszörmény,21.513,47.668,200
414,Ajka,17.554,47.105,200
240,Jászberény,19.915,47.499,240
414,Kiskunhalas,19.486,46.429,240
240,Hajdúszoboszló,21.395,47.443,200
595,Karcag,20.924,47.318,240
288,Dunaharaszti,19.099,47.353,200
288,Makó,20.48,46.219,200
240,Keszthely,17.242,46.768,240
288,Nagykőrös,19.782,47.034,200
714,Siófok-Belváros,18.052,46.902,200
345,Orosháza,20.673,46.56,200
414,Paks,18.853,46.624,240
414,Dabas,19.31,47.191,200
414,Mohács,18.682,45.991,200
714,Balassagyarmat,19.296,48.074,240
856,Sátoraljaújhely,21.658,48.398,345
345,Mezőtúr,20.626,47.002,240
288,Tiszaújváros,21.039,47.932,200
345,Újfehértó,21.682,47.803,200
240,Bátonyterenye,19.831,47.996,200
288,Szerencs-Szerencsi Ipari Park,21.191,48.158,200
240,Dombóvár,18.133,46.376,200
496,Ózd,20.281,48.218,200
345,Tapolca,17.44,46.883,200
345,Mátészalka,22.323,47.957,345
240,Pilis,19.548,47.284,200
240,Sárbogárd,18.619,46.881,200
240,Nyírbátor,22.13,47.839,200
496,Tiszafüred,20.761,47.616,240
240,Mezőkövesd,20.569,47.809,200
288,Szarvas,20.556,46.862,200
345,Siklós,18.293,45.86,200
288,Kisvárda,22.081,48.22,200
288,Kőszeg,16.541,47.388,200
240,Tiszakécske,20.094,46.933,200
714,Szeghalom,21.17,47.023,200
240,Túrkeve,20.744,47.104,200
345,Mór,18.207,47.373,200
288,Jánoshalma,19.329,46.3,200
345,Kiskőrös,19.285,46.622,200
240,Kisújszállás,20.754,47.215,200
496,Berettyóújfalu,21.534,47.227,200
414,Kapuvár,17.028,47.593,240
288,Heves,20.283,47.596,200
345,Nagyatád,17.365,46.225,240
240,Encs-Abaújdevecser,21.106,48.327,200
714,Barcs,17.459,45.962,200
345,Körmend,16.6,47.014,200
240,Létavértes,21.882,47.384,200
496,Tamási,18.284,46.633,200
288,Szigetvár,17.8,46.05,200
345,Zirc,17.873,47.264,200
288,Páty,18.829,47.515,200
240,Kompolt,20.249,47.745,200
414,Bácsalmás,19.336,46.128,200
240,Kistelek,19.981,46.474,200
288,Mezőberény,21.026,46.829,200
288,Polgárdi,18.304,47.065,200
414,Ács,18.012,47.714,200
496,Lenti,16.539,46.628,200
288,Marcali,17.411,46.582,200
714,Battonya,21.019,46.289,240
414,Jánoshida,20.081,47.376,200
240,Tiszalök,21.377,48.017,200
345,Solt-Kissolt,19.012,46.803,200
240,Dömsöd,19.012,47.091,200
240,Mezőkovácsháza,20.916,46.409,200
288,Csákvár,18.461,47.393,200
