rs,name,lon,lat,r1
1773,Liepaja,21.007,56.51,1232
288,Pavilosta,21.193,56.886,200
345,Nica,21.062,56.346,200
714,Rucava,21.161,56.162,200
1478,Ventspils,21.568,57.393,714
240,Alsunga,21.557,56.982,200
496,Aizpute,21.613,56.718,240
414,Priekule,21.593,56.447,200
345,Ance,22.023,57.513,200
240,Ugale,22.021,57.277,200
856,Kuldiga,21.965,56.97,288
240,Dzelda,21.893,56.573,200
240,Skrunda,22.009,56.674,200
240,Pampali,22.213,56.537,200
414,Kolka,22.587,57.743,200
240,Kabile,22.398,56.954,200
240,Valdemarpils,22.592,57.372,200
496,Talsi,22.576,57.246,288
856,Ezere,22.364,56.41,200
496,Saldus,22.494,56.665,288
595,Roja,22.811,57.504,240
240,Kandava,22.774,57.042,200
240,Mersrags,23.124,57.337,200
345,Auce,22.903,56.462,200
496,Tukums,23.158,56.969,240
414,Engure,23.225,57.16,200
714,Jelgava,23.713,56.651,288
240,Slampe,23.294,56.848,200
240,Jurmala,23.715,56.958,200
496,Eleja,23.684,56.411,200
100000,Riga,24.127,56.959,100000
240,Ainazi,24.359,57.863,200
414,Salacgriva,24.358,57.753,200
414,Ogre,24.605,56.817,240
288,Dzerumi,24.195,56.73,200
288,Tuja,24.387,57.493,200
240,Suntazi,24.929,56.904,200
240,Lode,25.378,58.008,200
345,Iecava,24.204,56.598,200
414,Bauska,24.192,56.405,240
240,Saulkrasti,24.416,57.267,200
414,Limbazi,24.717,57.512,288
345,Skaistkalne,24.646,56.381,200
595,Sigulda,24.856,57.153,200
288,Malpils,24.961,57.011,200
714,Rujiena,25.332,57.897,288
414,Cesis,25.28,57.31,200
414,Viesite,25.557,56.348,200
288,Seda,25.75,57.65,200
414,Ergli,25.636,56.897,240
1478,Valmiera,25.416,57.535,595
345,Nereta,25.304,56.202,200
240,Rauna,25.609,57.333,200
345,Vecbebri,25.485,56.723,200
288,Valka,26.014,57.773,240
345,Akniste,25.747,56.162,200
714,Jekabpils,25.866,56.497,414
288,Jaunpiebalga,26.053,57.179,200
288,Zasa,25.981,56.292,200
288,Subate,25.91,56.004,200
288,Atasiene,26.4,56.546,200
414,Ape,26.693,57.54,200
345,Lubana,26.723,56.902,200
414,Kalupe,26.543,56.097,200
2552,Daugavpils,26.518,55.871,1232
240,Aglona,27.008,56.13,200
288,Struzani,27.235,56.697,200
1478,Rezekne,27.339,56.507,595
288,Vilaka,27.672,57.184,200
288,Baltinava,27.644,56.945,200
288,Kaunata,27.548,56.332,200
714,Karsava,27.689,56.784,200
714,Dagda,27.534,56.095,200
240,Ludza,27.72,56.542,200
345,Skaune,28.002,56.135,200
496,Zilupe,28.117,56.392,200
345,Krāslava,27.17,55.894,288
856,Madona,26.212,56.851,288
1027,Alūksne,27.051,57.422,496
595,Gulbene,26.759,57.171,240
496,Preiļi,26.724,56.291,240
345,Balvi,27.263,57.132,200
288,Smiltene,25.901,57.42,240
