rs,name,lon,lat,r1
100000,Sarajevo,18.363,43.849,100000
1702,Banja Luka,17.204,44.79,685
1183,Mostar,17.814,43.338,476
986,Tuzla,18.682,44.539,571
685,Zenica,17.923,44.2,276
571,Bijeljina,19.212,44.757,276
192,Brčko-Dizdaruša,18.806,44.866,192
822,Bihać-Centar,15.871,44.815,822
397,Prijedor,16.72,44.981,276
397,Doboj-Usora,18.083,44.726,331
2450,Trebinje,18.349,42.714,476
685,Modriča,18.298,44.96,192
331,Bardaci,17.849,44.596,134
685,Zagrad,15.825,45.164,276
571,Stara Gradiška,17.259,45.143,276
230,Sanski Most-Muhići,16.663,44.765,192
192,Slivnice-Povezice,18.116,44.129,112
230,Pirota,17.652,44.226,160
55,Lukavac-Turski Lukavac,18.529,44.538,55
397,Bugojno,17.446,44.057,160
331,Ljubuški-Baščina,17.513,43.213,160
685,Foča-Foca,18.777,43.505,276
134,Gračanica,18.307,44.699,134
476,Mali Zvornik,19.099,44.385,276
276,Ozrakovići,18.177,43.991,112
397,Goražde-Vinarići,18.979,43.666,134
160,Priluk,18.538,44.472,55
160,Pale-Koran,18.57,43.812,134
685,Livno-Žabljak,17.006,43.824,230
230,Hrvatska Dubica,16.812,45.178,160
331,Puškari,15.922,44.963,112
192,Kupusnica,16.024,45.074,94
112,Krivoglavci,18.34,43.901,39
134,Gradačac-Požarike,18.422,44.882,79
276,Potkleče,18.143,44.439,192
112,Zivinice,18.657,44.44,66
476,Konjic,17.961,43.65,230
39,Orahovica-Ćofine žrtve,18.051,44.427,39
134,Carica-Luka,17.899,44.085,94
397,Posušje,17.326,43.47,192
230,Dẑakići,19.014,44.501,94
192,Derventa-Ukrina,17.904,44.983,192
160,Daljan,17.398,44.137,66
230,Šamac,18.473,45.063,94
276,Nevesinje,18.121,43.257,192
79,Kiseljak,18.066,43.962,66
331,Mrkonjić Grad-Kasimovac,17.085,44.416,192
476,Dvor,16.382,45.045,192
230,Klašnice,17.301,44.895,94
112,Rapatnica-Bare,18.483,44.708,94
192,Janja,19.245,44.663,79
112,Isakovići,17.651,44.172,46
160,Bosanska Krupa,16.15,44.884,134
331,Vučine,19.295,43.786,160
134,Široki Brijeg,17.594,43.382,134
331,Bileća-Bileca,18.429,42.872,134
134,Hanke,18.521,44.407,55
134,Čelinac Gornji,17.325,44.721,79
230,Ključ-Pervici,16.76,44.54,192
230,Okolica-Jug II,17.657,44.869,134
112,Jajce-Stari grad,17.271,44.344,112
276,Šipovo,17.086,44.283,94
397,Bratunac-Danići,19.331,44.183,160
112,Odžak,18.325,45.011,39
276,Vlasenica,18.945,44.183,160
192,Kostajnica,16.543,45.22,160
66,Bulbulušići,18.262,44.016,46
134,Hadžići,18.203,43.821,79
230,Maglaj,18.1,44.55,79
192,Tomislavgrad,17.227,43.717,134
66,Ilijaš-Gornja Misoča,18.267,43.961,46
230,Topovina-Krajšina,17.948,43.08,160
230,Sokolac-Đurkovića Brdo,18.798,43.939,112
94,Čapljina-Brajkovići,17.703,43.113,94
685,Gacko,18.535,43.167,230
192,Zlate,17.757,43.661,112
112,Kotlanice-Kantića Gaj,17.983,44.613,79
192,Gornji Vakuf-Uskoplje-Košute,17.583,43.942,94
160,Котор Варош-Donja Varosh,17.377,44.622,79
112,Rogatica-Zaganovići,19.006,43.8,112
192,Teočak,18.997,44.603,79
94,Gracanica & Ulica Tupkovici,18.766,44.399,66
