rs,name,lon,lat,r1
230,El Serrat,1.539,42.619,20
66,Arinsal,1.484,42.572,24
55,Pal,1.474,42.545,20
24,Erts,1.497,42.562,20
39,Llorts,1.526,42.596,20
28,La Cortinada,1.519,42.575,20
24,Fontaneda,1.464,42.453,20
24,Sornàs,1.528,42.565,20
79,Sant Julià de Lòria,1.493,42.467,28
24,Auvinyà,1.497,42.45,20
55,Juberri,1.491,42.439,24
55,Canillo,1.598,42.567,24
46,El Tarter,1.652,42.58,33
94,Pas de la Casa,1.733,42.543,94
100000,Andorra la Vella,1.523,42.506,100000
46,Encamp-Bordes de Rigoder,1.584,42.535,39
79,La Massana,1.516,42.543,28
