rs,name,lon,lat,r1
1232,Rønne,14.709,55.093,1027
345,Svaneke,15.144,55.139,200
345,Hanstholm,8.624,57.107,200
345,Hurup,8.408,56.748,200
345,Ringkøbing,8.245,56.087,200
288,Struer,8.595,56.492,200
714,Thisted,8.691,56.953,414
414,Holstebro,8.616,56.36,200
288,Skjern,8.503,55.961,200
345,Nykøbing M,8.86,56.794,200
1232,Esbjerg,8.453,55.472,856
240,Ølgod,8.608,55.803,200
496,Toftum,8.555,55.166,200
595,Herning,8.974,56.137,345
414,Hald,9.192,56.598,200
496,Grindsted,8.927,55.753,240
414,Hald Ege,9.344,56.414,240
714,Tønder,8.869,54.932,240
288,Vejen,9.137,55.478,200
288,Hyrup,9.154,55.176,200
288,Ødum,10.136,56.313,200
856,Hjørring,9.986,57.46,345
414,Brønderslev,9.947,57.271,200
1773,Aalborg,9.919,57.046,714
345,Hobro,9.799,56.639,200
240,Sulsted,9.962,57.159,200
288,Vejle,9.528,55.711,200
595,Kolding,9.473,55.49,288
414,Skørping,9.898,56.839,200
496,Haderslev,9.488,55.253,200
240,Aabenraa,9.422,55.024,200
595,Randers,10.036,56.458,240
595,Horsens,9.849,55.86,240
240,Hals,10.323,56.995,200
595,Skagen,10.607,57.726,288
240,Assens,9.89,55.27,200
1027,Sønderborg,9.789,54.908,414
1773,Aarhus,10.203,56.152,1027
240,Bovlstrup,10.226,55.943,200
345,Ebeltoft,10.696,56.194,200
240,Faaborg,10.256,55.088,200
1478,Odense,10.389,55.396,595
595,Byrum,11,57.256,288
496,Grenaa,10.876,56.414,288
414,Marstal,10.521,54.858,200
414,Svendborg,10.608,55.06,288
595,Kalundborg,11.085,55.681,240
1027,Anholt,11.543,56.704,288
496,Køge,12.184,55.455,200
496,Nakskov,11.157,54.848,240
288,Skælskør,11.29,55.248,200
345,Slagelse,11.355,55.405,200
288,Holbæk,11.714,55.72,200
240,Ringsted,11.788,55.446,200
496,Næstved,11.754,55.233,345
288,Roskilde,12.085,55.634,240
496,Vordingborg,11.909,55.011,200
1027,Nykøbing F,11.865,54.784,345
856,Gilleleje,12.291,56.129,200
240,Præstø,12.066,55.12,200
414,Gedser,11.934,54.576,200
288,Farum,12.378,55.814,200
288,Humlebæk,12.534,55.959,200
288,Store Heddinge,12.387,55.312,200
100000,København,12.57,55.675,100000
