rs,name,lon,lat,r1
331,Wolsztyn,16.119,52.114,112
192,Pniewy,16.261,52.508,160
685,Swiebodzin,15.531,52.247,276
331,Gora,16.547,51.667,134
134,Grodzisk Wielkopolski,16.364,52.227,112
134,Opalenica,16.405,52.31,66
134,Kozuchow,15.593,51.745,55
476,Leszno,16.569,51.841,230
276,Nowy Tomysl,16.129,52.304,230
397,Szamotuly,16.584,52.613,192
160,Wschowa,16.319,51.802,134
571,Glogow,16.075,51.649,192
276,Nowa Sol,15.711,51.802,112
160,Przemkow,15.793,51.526,79
397,Miedzyrzecz,15.587,52.435,160
112,Sierakow,16.085,52.647,79
230,Skwierzyna,15.495,52.594,134
1183,Zielona Gora,15.503,51.936,685
134,Czempin,16.763,52.143,55
134,Lubon,16.874,52.342,55
134,Pobiedziska,17.282,52.471,66
331,Gostyn,17.004,51.879,160
134,Rogozno,16.986,52.752,94
276,Koscian,16.645,52.086,192
192,Kozmin Wielkopolski,17.445,51.829,112
160,Trzemeszno,17.821,52.56,94
160,Witkowo,17.776,52.44,94
276,Mosina,16.851,52.231,94
134,Oborniki,16.817,52.648,112
79,Puszczykowo,16.854,52.271,33
685,Srem,17.015,52.089,230
2940,Poznan,16.918,52.407,986
476,Gniezno,17.596,52.536,331
476,Jarocin,17.506,51.968,230
397,Rawicz,16.907,51.629,192
192,Pleszew,17.777,51.894,134
94,Kostrzyn,17.218,52.397,66
230,Murowana Goslina,17.012,52.579,94
230,Krotoszyn,17.439,51.701,192
331,Milicz,17.285,51.527,160
276,Ostrow Wielkopolski,17.818,51.653,134
192,Slupca,17.874,52.29,160
134,Swarzedz,17.082,52.413,79
276,Sroda Wielkopolska,17.276,52.217,112
397,Wrzesnia,17.571,52.33,160
331,Znin,17.732,52.85,230
230,Debrzno,17.235,53.541,112
134,Grodzisk Mazowiecki,20.621,52.104,79
134,Zyrardow,20.444,52.056,134
331,Grojec,20.868,51.866,160
192,Mszczonow,20.526,51.974,66
46,Milanowek,20.665,52.125,20
134,Blonie,20.617,52.182,39
55,Brwinow,20.72,52.142,24
192,Pruszkow,20.8,52.16,94
55,Piastow,20.837,52.183,20
276,Nasielsk,20.801,52.588,134
100000,Warszawa,20.998,52.233,100000
66,Nowy Dwor Mazowiecki,20.716,52.43,66
46,Ozarow Mazowiecki,20.797,52.21,24
571,Plonsk,20.376,52.61,192
134,Lomianki,20.895,52.337,55
24,Jozefow,21.233,52.136,20
134,Radzymin,21.178,52.42,55
94,Marki,21.105,52.324,55
230,Glubczyce,17.823,50.199,134
397,Lubaczow,23.122,50.165,192
685,Bogatynia,14.961,50.902,192
160,Lwowek Slaski,15.581,51.109,112
66,Jaworzyna Slaska,16.432,50.913,28
46,Szczytna,16.448,50.413,33
94,Polanica - Zdroj,16.513,50.397,79
160,Zlotoryja,15.924,51.126,112
94,Zarow,16.495,50.94,79
24,Gluszyca,16.37,50.69,20
79,Swiebodzice,16.333,50.856,55
28,Duszniki - Zdroj,16.391,50.402,28
230,Gryfow Slaski,15.419,51.028,66
230,Piensk,15.047,51.246,94
331,Jawor,16.189,51.05,134
134,Kamienna Gora,16.028,50.779,134
192,Strzegom,16.344,50.956,79
134,Wolow,16.633,51.334,55
160,Lubawka,15.997,50.7,66
230,Sroda Slaska,16.593,51.164,79
192,Swidnica,16.485,50.826,94
66,Bielawa,16.624,50.691,24
28,Boguszow - Gorce,16.217,50.743,28
192,Chocianow,15.904,51.417,79
160,Chojnow,15.933,51.272,112
192,Kudowa - Zdroj,16.241,50.433,134
33,Jedlina - Zdroj,16.345,50.719,20
331,Zgorzelec,15.015,51.134,276
134,Szklarska Poreba,15.521,50.827,39
822,Walbrzych,16.287,50.742,331
192,Polkowice,16.076,51.503,79
46,Piechowice,15.603,50.848,39
160,Sulejowek,21.283,52.246,79
276,Minsk Mazowiecki,21.557,52.179,134
276,Pultusk,21.081,52.691,192
685,Wyszkow,21.447,52.591,230
66,Zabki,21.115,52.289,28
33,Zielonka,21.155,52.301,20
276,Warka,21.177,51.782,160
134,Gora Kalwaria,21.216,51.982,66
46,Karczew,21.247,52.077,24
276,Kozienice,21.558,51.58,112
55,Konstancin - Jeziorna,21.095,52.078,39
160,Piaseczno,21.009,52.057,112
192,Otwock,21.269,52.105,160
160,Ryki,21.933,51.626,66
192,Deblin,21.857,51.553,94
476,Garwolin,21.625,51.901,192
