rs,name,lon,lat,r1
211,Esch-sur-Alzette,5.988,49.501,86
211,Mersch,6.104,49.751,72
147,Remich,6.367,49.543,123
211,Mertert,6.496,49.712,123
72,Grevenmacher,6.441,49.677,50
60,Roodt-sur-Syre,6.3,49.665,50
72,Steinfort,5.915,49.659,60
86,Mamer,6.024,49.629,50
72,Wormeldange,6.405,49.611,50
123,Canach,6.325,49.609,50
86,Clemency,5.874,49.596,50
60,Schouweiler,5.955,49.581,50
72,Hesperange,6.155,49.572,50
86,Huldange,6.013,50.163,50
1081,Troisvierges,6.002,50.122,123
60,Heinerscheid,6.088,50.095,50
103,Troine,5.881,50.063,60
147,Clervaux,6.031,50.055,60
86,Hosingen,6.088,50.017,50
103,Harlange,5.787,49.93,50
60,Esch-sur-Sûre,5.936,49.911,50
103,Eschdorf,5.932,49.884,72
72,Boulaide,5.814,49.885,50
60,Dellen,5.959,49.857,50
86,Bigonville,5.792,49.849,50
86,Beaufort,6.289,49.833,72
176,Echternach,6.419,49.812,86
86,Hostert,5.864,49.808,50
103,Perlé,5.763,49.809,60
60,Osweiler,6.441,49.786,50
72,Bissen,6.065,49.787,50
103,Larochette,6.219,49.783,50
60,Useldange,5.98,49.767,50
176,Redange,5.886,49.763,86
72,Moersdorf,6.499,49.746,50
72,Berbourg,6.392,49.732,50
72,Beckerich,5.881,49.73,50
60,Lintgen,6.128,49.722,50
72,Tuntange,6.007,49.716,50
123,Junglinster,6.25,49.71,72
60,Mondercange,5.986,49.532,50
60,Frisange,6.188,49.515,50
72,Mondorf-les-Bains,6.282,49.507,50
147,Schengen,6.364,49.47,50
86,Rumelange,6.029,49.46,50
72,Wahlhausen,6.124,49.984,50
72,Alscheid,6.004,49.97,50
253,Wiltz,5.93,49.967,103
176,Vianden,6.203,49.932,72
522,Ettelbruck,6.1,49.848,211
100000,Luxembourg,6.123,49.609,100000
123,Pétange,5.875,49.556,60
